"date","water_temp_0to8m","thermocline_depth","epilimnetic_temp","irradiance_depth_at_5PAR","air_temp","global_radiation","max_windspeed","precipitation_tot","ammonium_ug","nitrate_mg","phosphate_ug","daphnia_ROIs_0p5x","daphnia_area_log10_mm2_0p5x","daphnia_maj_axis_len_mm_0p5x","daphnia_min_axis_len_mm_0p5x","eudiaptomus_ROIs_0p5x","eudiaptomus_area_log10_mm2_0p5x","eudiaptomus_maj_axis_len_mm_0p5x","eudiaptomus_min_axis_len_mm_0p5x","cyclops_ROIs_0p5x","cyclops_area_log10_mm2_0p5x","cyclops_maj_axis_len_mm_0p5x","cyclops_min_axis_len_mm_0p5x","nauplius_ROIs_0p5x","nauplius_area_log10_mm2_0p5x","nauplius_maj_axis_len_mm_0p5x","nauplius_min_axis_len_mm_0p5x","ciliates_ROIs_5p0x","ciliates_area_log10_mm2_5p0x_weightedmean","ciliates_area_log10_mm2_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_mean","ciliates_maj_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_weightedmean","ciliates_min_axis_len_mm_5p0x_mean","rotifers_ROIs_0p5x","rotifers_area_log10_mm2_0p5x_weightedmean","rotifers_area_log10_mm2_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_mean","rotifers_maj_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_weightedmean","rotifers_min_axis_len_mm_0p5x_mean","dinobryon_ROIs_0p5x","dinobryon_area_log10_mm2_5p0x","dinobryon_maj_axis_len_mm_5p0x","dinobryon_min_axis_len_mm_5p0x","uroglena_ROIs_0p5x","uroglena_area_log10_mm2_0p5x","uroglena_maj_axis_len_mm_0p5x","uroglena_min_axis_len_mm_0p5x","ceratium_ROIs_0p5x","ceratium_area_log10_mm2_0p5x","ceratium_maj_axis_len_mm_0p5x","ceratium_min_axis_len_mm_0p5x","centric_diatom_ROIs_5p0x","centric_diatom_area_log10_mm2_5p0x","centric_diatom_maj_axis_len_mm_5p0x","centric_diatom_min_axis_len_mm_5p0x","cryptophyceae_ROIs_5p0x","cryptophyceae_area_log10_mm2_5p0x_weightedmean","cryptophyceae_area_log10_mm2_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_mean","cryptophyceae_maj_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_weightedmean","cryptophyceae_min_axis_len_mm_5p0x_mean","rhodomonas_ROIs_5p0x","rhodomonas_area_log10_mm2_5p0x","rhodomonas_maj_axis_len_mm_5p0x","rhodomonas_min_axis_len_mm_5p0x","chlorophytes_ROIs_5p0x","chlorophytes_area_log10_mm2_5p0x","chlorophytes_maj_axis_len_mm_5p0x","chlorophytes_min_axis_len_mm_5p0x"
"2022-08-21",21.34214,10.61880625,20.52553125,3.9625,19.3777083333333,237.950833333333,7.8,0.065,19.6752476666667,1.04471853333333,2.2776375,0.125416666666667,-0.514359385290874,0.988133499539965,0.54114112990724,0.0604166666666667,-0.507312899137813,1.11298707548398,0.577047153843286,0.110833333333333,-0.971556675172862,0.615563138801944,0.289754899384467,0.187083333333333,-1.53080605684897,0.239473776305703,0.162171462567146,0.00868055592,-3.19500374980099,-3.0494668105031,0.0401536166666667,0.0318027072666406,0.0263633626390606,0.0336312355555556,0.150416666666667,-1.72362563949264,-1.56203967506154,0.314600278116951,0.210925398341908,0.12348801425927,0.154670099546548,0.227083333333333,-2.87936816672328,0.06159957,0.02996577,12.2045833333333,-1.46554134871191,0.223978467567259,0.191052076047937,0.0216666666666667,-1.77362811711485,0.219188118063814,0.12511710505488,0.0004166667,-3.14302678955305,0.03526869,0.02697104,0.08944444,-3.48873105217632,-3.50098608747036,0.025755995,0.0259079590348925,0.0156726362293095,0.015283785,0.01666667,-3.81255542837819,0.01691521,0.0116462,0.07902778,-3.68631602309185,0.01716407,0.01489647
"2022-08-22",21.535535,10.101190375,21.09799375,3.7625,20.1916666666667,284.064444444444,9.4,0.045,19.8638193333333,1.01924986666667,2.22947,0.09625,-0.478550150288955,1.03635656417499,0.554627323908501,0.0358333333333333,-0.527772047117667,1.11028292122437,0.565191047627451,0.126666666666667,-0.955242170312738,0.636647409069179,0.301705731262066,0.183333333333333,-1.56612122003276,0.226541716406613,0.159870310661025,0.00750000054,-3.2052173125283,-3.10847122695538,0.0403816285714286,0.0318707373610036,0.0267771951876579,0.0308933257142857,0.117083333333333,-1.71525026907878,-1.45665080036559,0.386452356806815,0.220972451114281,0.125609106068959,0.244864449867191,0.21875,-2.57784023593283,0.07958609,0.03964563,16.1433333333333,-1.49493402202416,0.218159106933384,0.186734184223693,0.0141666666666667,-1.79306357304353,0.210823913947176,0.119959153325703,0.0007638889,-3.2784672738065,0.02814644,0.02400722,0.07347222,-3.49299034003197,-3.51760298409149,0.02515682,0.0258129919850033,0.0156021627105047,0.01507076,0.01298611,-3.82058782592937,0.01660038,0.01165519,0.07743056,-3.68859244145653,0.01707054,0.01492859
"2022-08-23",21.56617625,10.4082145,20.4326475,3.55,20.1163194444444,280.464722222222,8.8,0.015,19.912034,1.01905203333333,2.21103125,0.135,-0.511638662067766,0.987709518536168,0.541479563372813,0.04625,-0.569814625349768,1.06914686760635,0.527742881044499,0.107916666666667,-0.937980799197371,0.657811282294141,0.305142114814344,0.208333333333333,-1.55952426665221,0.234302456220062,0.157865545091937,0.00784722254,-3.23350639022515,-3.0946090496661,0.0394603225,0.0305782415861164,0.0254517941815035,0.03130319375,0.1625,-1.72405565573676,-1.49974947562354,0.412994151776752,0.217997425963031,0.123691240773537,0.187612471542174,0.223333333333333,-2.64916743485296,0.07369975,0.03453892,18.60375,-1.48527508253279,0.220176642539432,0.188413102670903,0.0191666666666667,-1.78716103712426,0.226372229422956,0.120512302951862,0.0004861111,-3.23308740695049,0.02921104,0.02556282,0.065833337,-3.50012669003482,-3.52488709633139,0.02513096,0.0258267895000507,0.0154752162070305,0.01498454,0.01708333,-3.82705892942308,0.01644998,0.01157073,0.06965278,-3.70119712133084,0.01693394,0.01465966
"2022-08-24",21.6143175,10.496119,21.1081525,3.3625,20.3679861111111,263.384513888889,10.7,0.01,19.50082,0.9726722,2.84520833333334,0.1575,-0.563762836819788,0.940304556103595,0.504589302798131,0.0479166666666667,-0.5535409400202,1.07788496302421,0.52491616528114,0.0804166666666667,-0.968642434548471,0.629512041970647,0.299010871571921,0.187916666666667,-1.53279053561909,0.240282898311747,0.163490280179126,0.00722222174,-3.22349269641094,-3.17681755363118,0.034584,0.03121216967918,0.0250246935970316,0.0264026414285714,0.135416666666667,-1.72520505901969,-1.5303974319421,0.33647256068354,0.214936197503509,0.122279764107423,0.183456442427851,0.270416666666667,-2.81692242757728,0.06587933,0.02938702,21.4495833333333,-1.53366074355975,0.208019640787223,0.178527518260737,0.0175,-1.82404597210565,0.215721344700499,0.123079008672557,0.0002777778,-3.18228400859842,0.03544424,0.02406155,0.07652777,-3.50595773961066,-3.52836765998426,0.025157645,0.0256600768944541,0.0153333180309958,0.01481256,0.01847222,-3.83223117466809,0.01634554,0.01150141,0.06402778,-3.70926951625851,0.01680334,0.0145558
"2022-08-25",21.77071,10.15521225,21.32141125,3.45,21.0511111111111,263.598611111111,3.8,0.00333333333333333,18.9759366666666,0.797137566666667,6.0161275,0.0958333333333333,-0.582465082108374,0.927593917428958,0.49657554279575,0.0420833333333333,-0.499647015546223,1.14255806677884,0.596150301053802,0.0604166666666667,-0.972093968816451,0.638450431900977,0.294908683093828,0.16875,-1.51420252870515,0.24935914793555,0.165643937376468,0.0068750004,-3.21474366961638,-3.07832088022785,0.0415263725,0.0318116273661239,0.0260793633980724,0.0320169675,0.1525,-1.73900293083216,-1.67498130428694,0.26310194297922,0.209128257529251,0.121159135372184,0.125777694636432,0.327916666666667,-2.6553195368844,0.0761788,0.04159605,27.9670833333333,-1.4994780633021,0.217178739777098,0.185420643183838,0.0129166666666667,-1.78719044121543,0.238019769509788,0.12233200076593,0.0004861111,-3.30922014211,0.02724746,0.02298071,0.08652778,-3.489141514036,-3.51093916689399,0.02557446,0.0261351998506191,0.0155839899622006,0.015099825,0.02416667,-3.82244964903844,0.01675589,0.01149362,0.06048611,-3.73514771803455,0.01630801,0.01411806
"2022-08-26",21.61485625,10.73926125,21.01219125,2.9625,21.5250694444444,197.516736111111,12.9,5.62666666666667,18.1769073333333,1.08090073333333,2.55644708333333,0.113333333333333,-0.582300982538022,0.930068539478748,0.496532846109294,0.0845833333333333,-0.465099113117275,1.20918860589105,0.628815081555837,0.0904166666666667,-0.942673837095374,0.6592930919417,0.303469441083571,0.133333333333333,-1.47161391593427,0.263534600158219,0.173130712716021,0.00611111204,-3.228546184402,-2.97218958081118,0.0510979857142857,0.032810126419191,0.025998133307239,0.0355324,0.145416666666667,-1.72749619780563,-1.55184589483382,0.366853350655227,0.220593940378069,0.120685542070163,0.168066808715236,0.230416666666667,-2.95847783542678,0.05236357,0.02627552,15.18875,-1.61107993801993,0.192234849415134,0.163301482366477,0.0133333333333333,-1.79235526674742,0.221760749822222,0.124234139510168,6.944444e-05,-3.14687270705243,0.03104966,0.0295825,0.11576389,-3.53715284013507,-3.54881007513184,0.02435977,0.0244686246765619,0.0149013640830703,0.014548495,0.02861111,-3.81840877617172,0.01679111,0.01157019,0.06576389,-3.73720327349518,0.01623553,0.01414911
"2022-08-27",21.8823675,10.214264625,21.73295375,2.925,19.1583333333333,147.348472222222,9.6,0.31,18.643861,0.869059466666667,4.750085,0.0758333333333333,-0.528432209533573,0.981109723986779,0.531153429783572,0.0479166666666667,-0.530591157747258,1.13621129620705,0.560001059141647,0.0720833333333333,-0.967006405293961,0.632318576862135,0.292945454533256,0.123333333333333,-1.48075911711592,0.258964515615086,0.172584210837948,0.00729166584,-3.2413509046669,-3.06390902591083,0.0403606928571429,0.0309970256466421,0.0250864179737791,0.03266216,0.165,-1.73100499665004,-1.64307676553377,0.262122800922615,0.209628281701611,0.122403522913275,0.1312147198346,0.232916666666667,-2.56201016563427,0.07764115,0.0424204,9.27916666666667,-1.61945403310451,0.190473949886081,0.160854612408863,0.0195833333333333,-1.7967679246589,0.23536016113608,0.12056227471675,0.0005555556,-3.27992491652774,0.02929542,0.02332233,0.08381944,-3.49902927897026,-3.50954459151991,0.025582735,0.0257573638266051,0.0155349472627328,0.01519788,0.02076389,-3.82248312312127,0.01673772,0.01150203,0.06013889,-3.73125194715382,0.01637217,0.01423748
"2022-08-28",21.58323375,10.57262675,20.48421625,2.7875,19.8594444444444,175.130277777778,8,0.0383333333333333,19.06191,1.04021436666667,2.27118458333333,0.10625,-0.52925994067032,0.984760973751896,0.526729898204878,0.0458333333333333,-0.504626654500257,1.12516570956577,0.598739581194787,0.0675,-0.917665874485522,0.666644416740594,0.314835688338131,0.11625,-1.50112570431864,0.251126363191509,0.168111431602785,0.00833333368,-3.21997721275939,-3.09485639999079,0.03837111375,0.0312470505481379,0.0256769707749687,0.032453,0.229166666666667,-1.71170425103042,-1.54787644322584,0.319772457972241,0.211977354705491,0.125840245424856,0.148455997424913,0.17,-3.0159823477632,0.05642268,0.02722464,23.1604166666667,-1.61932350275084,0.189957334589192,0.161475636802117,0.01875,-1.7573961649878,0.225991617601332,0.12849029617232,0.0002777778,-3.20356222045031,0.03051716,0.02658121,0.09618056,-3.51029301423949,-3.51836072945328,0.02524659,0.025299812201291,0.0153923266008152,0.015046685,0.01770833,-3.82470683849104,0.01655947,0.0115532,0.05875,-3.74424304430003,0.01616664,0.01396848
"2022-08-29",21.65137875,11.095315,19.95594375,3.475,20.8017921146953,251.044802867384,6.8,0.0120430107526882,19.203314,1.00286953333333,2.714785,0.0929166666666667,-0.57940495124485,0.936342186657494,0.491686966290937,0.0545833333333333,-0.496803680439667,1.14479765010726,0.579165430231527,0.10625,-0.922418447453983,0.665788356169865,0.311302723392438,0.12875,-1.45349610085508,0.271478621950013,0.174866943098611,0.01006944464,-3.24194775320384,-3.07904043257516,0.0426746542857143,0.030513837696848,0.0252430994004563,0.0335679185714286,0.290416666666667,-1.70410696953215,-1.55295381585396,0.309866606900272,0.220204832193511,0.127305555323993,0.15983059018529,0.240416666666667,-2.74926073783333,0.0648742,0.03286015,24.7854166666667,-1.6255430336862,0.18896748721795,0.160386851465146,0.01625,-1.74697410681831,0.22823609681164,0.127186715893441,0.0006944444,-3.20955219955946,0.03362426,0.02479003,0.11076389,-3.4991722386328,-3.52150285112036,0.02507723,0.0255832640611322,0.0155923983021985,0.015041835,0.02416667,-3.82442093128383,0.01675163,0.01144016,0.06381944,-3.73656254525122,0.01620263,0.01406561
"2022-08-30",21.78764625,10.62335825,20.97586375,3.325,20.9182078853047,225.928745519713,13.8,0.872258064516129,19.267913,0.8654067,5.55609708333333,0.1025,-0.639882395148644,0.911281107668008,0.47577554500682,0.0391666666666667,-0.53972251094449,1.07725454546332,0.549417234733439,0.0966666666666667,-0.92830635514731,0.675764853205062,0.3147581613309,0.107083333333333,-1.45290441637103,0.269406353604072,0.178857738402037,0.00847222198,-3.22126066769437,-3.02753033161902,0.042938975,0.0312845736431609,0.0255771947248878,0.0349846775,0.285833333333333,-1.72542779366297,-1.51668597503433,0.354839339802678,0.208413816833684,0.126056622547042,0.162459835378953,0.193333333333333,-2.8800279176804,0.06197073,0.02773351,17.92875,-1.686017787382,0.176823756153046,0.149993871056816,0.0195833333333333,-1.76843760427823,0.240697864834231,0.120472081959912,6.944444e-05,-3.26201172091921,0.0295572,0.02367508,0.10375,-3.52576156745558,-3.54402706939434,0.02459253,0.0249144394880906,0.015037741847973,0.01459593,0.02493056,-3.81750602901024,0.01696507,0.01149006,0.06333333,-3.73642381374389,0.01619485,0.01410537
"2022-08-31",21.77783,10.71571275,20.36474875,2.65,17.9434722222222,97.8103472222222,6.9,4.31666666666667,18.698464,0.852271233333333,4.75786041666667,0.0825,-0.566765618697153,0.932241108508576,0.505391300324482,0.0520833333333333,-0.519044597114982,1.12326707831924,0.575258408588688,0.0570833333333333,-1.01732353134999,0.593559387710308,0.269880889230996,0.120416666666667,-1.46791860872152,0.263648976414642,0.173345190881082,0.0118055552,-3.19812184969618,-3.14581272972992,0.0344244883333333,0.0314833097537158,0.0257487021850507,0.0272092916666667,0.28375,-1.73830991998973,-1.67184277970833,0.249951191816423,0.20521520726179,0.122333579766815,0.125629977333371,0.184166666666667,-2.49746964491903,0.0957431,0.04770231,3.15875,-1.69875224979843,0.174273563493548,0.147468618240755,0.0316666666666667,-1.78091174517974,0.217972635923539,0.122219379410598,0.0003472222,-3.28785263656989,0.0285542,0.02367876,0.08465278,-3.51968232508834,-3.5298480199558,0.02493449,0.0250945851177173,0.0152303537325307,0.014854395,0.01868056,-3.81538209322975,0.01689282,0.01157542,0.06236111,-3.75038198665164,0.01595311,0.01390006
"2022-09-01",21.57141,10.40068575,20.547085,3.275,17.6579166666667,157.969097222222,9.7,0.045,18.225138,0.905577266666668,1.97021541666667,0.0895833333333333,-0.596620658805731,0.928070711823299,0.479930264098454,0.06625,-0.483160426946804,1.13589134630588,0.602697944978316,0.0925,-0.891597272516877,0.69902192570957,0.329065011974012,0.150833333333333,-1.42438736486984,0.284232359039377,0.178902826604754,0.01145833334,-3.22248688872963,-3.03528302150644,0.0416615488888889,0.0313503086172107,0.0256500714277263,0.0332751244444444,0.313333333333333,-1.7280783558952,-1.58591631451372,0.31651448915296,0.208265772800541,0.124175945200414,0.15205116725301,0.125,-2.61145726514424,0.07563682,0.03932019,2.81916666666667,-1.72266678569524,0.169622731332081,0.144127188516293,0.0225,-1.79521559285235,0.211821528276422,0.124857113155412,0.0002777778,-3.30403815078579,0.02652537,0.02363436,0.10736111,-3.52478070179207,-3.53331334073639,0.02478043,0.0248712116246917,0.0151536893398364,0.014815875,0.02236111,-3.8127286470552,0.01703444,0.01153929,0.06208333,-3.75036218773544,0.01597816,0.01386937
"2022-09-02",21.3669375,10.5669235,20.813245,3.3125,18.0149305555556,226.13125,7.1,0.0916666666666667,20.639788,0.9481203,2.20955041666667,0.0958333333333333,-0.616539258878877,0.919108262069951,0.483893412494118,0.0483333333333333,-0.5454696594118,1.02653647880377,0.54871318656292,0.129166666666667,-0.965976672708291,0.638870911801233,0.302812948510848,0.13375,-1.43821138101007,0.280208756514814,0.177183817564224,0.01458333408,-3.23469583148544,-3.03400187394754,0.04581473625,0.0305203762412341,0.0253551323222367,0.0363567075,0.389583333333333,-1.72349763707337,-1.66125546835088,0.257652117867107,0.212553221352908,0.12344637946106,0.126214475128033,0.115,-2.67878819532322,0.06326996,0.03907458,1.87291666666667,-1.73890965238516,0.167200144108132,0.141149212714176,0.035,-1.77023907373676,0.236240694759276,0.125092586075824,0.0006944444,-3.2341451780731,0.0279065,0.0258875,0.12923614,-3.51153483811135,-3.53998082122062,0.024488775,0.0250999814381581,0.0154362062250296,0.01479896,0.02590278,-3.81815098340813,0.0169611,0.01146834,0.063125,-3.73841646662653,0.01609559,0.01407424
"2022-09-03",21.5579675,11.44232375,19.64260375,2.9375,18.7040277777778,159.465694444444,8.4,3.48,17.9157443333333,0.918456266666666,2.53451541666667,0.10125,-0.643236492140816,0.877088203844377,0.468624219414412,0.04125,-0.551047870211283,1.02240574228221,0.545880122322524,0.11,-0.948228305205892,0.641034782637634,0.309323642742593,0.13375,-1.37938305835705,0.299178559476515,0.188226693973806,0.01347222194,-3.19462716172051,-3.04484912370703,0.04093498875,0.0320300317771585,0.0262118284628839,0.0338378175,0.267083333333333,-1.72303559345063,-1.50871709433946,0.349058766514716,0.213618068410631,0.12390103275307,0.185585326578879,0.0795833333333333,-2.83617665173334,0.0760899,0.02848291,0.280416666666667,-1.7472435673569,0.165950136780462,0.140006075533777,0.045,-1.75354413221732,0.234341223415819,0.125892236890902,0.001111111,-3.18460809509681,0.03107463,0.02708557,0.10368055,-3.52924862200364,-3.54718421937553,0.024290885,0.0246503288693231,0.0152139179433693,0.01473292,0.02152778,-3.80777554614047,0.0170711,0.01166549,0.066875,-3.70160655863332,0.01667529,0.01462475
"2022-09-04",21.47893,10.636441625,20.62201875,3.275,19.2631944444444,225.044236111111,4.4,0.0216666666666667,18.5451616666667,0.935932133333334,2.4689575,0.1,-0.618369205213588,0.887133702497348,0.478401278544101,0.03625,-0.554086143693176,1.02884234599156,0.543963460883721,0.0829166666666667,-0.892482810224118,0.68809221711721,0.329185443028711,0.105,-1.44717679133882,0.271135565880736,0.176701073472167,0.0106249993,-3.19722035682671,-3.1965238959095,0.0338207016666667,0.0314775285124863,0.0261242515552024,0.0265298433333333,0.20375,-1.71137551102323,-1.63656517190688,0.282331974745393,0.222013269631734,0.12396005621069,0.127760626770381,0.0654166666666667,-2.78908169581174,0.08252626,0.0273498,0.200833333333333,-1.7741850202641,0.159015676663057,0.137414595306765,0.0358333333333333,-1.75511260835666,0.242999208028057,0.124970952828236,0.0005555556,-3.23102221654167,0.02902622,0.02492338,0.096875,-3.49864706871482,-3.51695066733809,0.02513345,0.0255379661042581,0.0156130594349461,0.01516535,0.01291667,-3.82182940269784,0.0167756,0.01149968,0.05694444,-3.71862160804837,0.01640811,0.01432457
"2022-09-05",21.52766,10.876751875,20.36401625,3.375,20.0203472222222,189.531736111111,5,0.01,19.242604,0.968609300000001,2.17360041666667,0.204583333333333,-0.63409768256086,0.880931119133074,0.47320404093856,0.0379166666666667,-0.614576573542227,1.01069534006898,0.508040513882032,0.08875,-0.930710262623,0.683772412780742,0.314365144672958,0.11375,-1.40461693510236,0.286777000141493,0.18346205924656,0.0113888894,-3.14923058457638,-3.13321991192923,0.036164835,0.0342235599035418,0.0273432839515511,0.0282826966666667,0.194583333333333,-1.71705927006452,-1.62151174674697,0.283037521154011,0.223355562786947,0.122447253646666,0.131696199902642,0.0433333333333333,-2.68036873082972,0.07348641,0.03469758,0.269583333333333,-1.76254591473438,0.161363626807971,0.138874312183568,0.01875,-1.7514947612193,0.235821739533523,0.122477499183628,0.000625,-3.19028087131846,0.03198861,0.0262475,0.09784723,-3.51603624295978,-3.52634790306006,0.025056535,0.0251578942377684,0.0152748396298301,0.01491868,0.01520833,-3.80898741380616,0.01714935,0.01158618,0.05180556,-3.71177761116748,0.0164818,0.01446007
"2022-09-06",21.53453,10.348511125,21.2620075,3.3,19.7654861111111,97.7195138888889,9.7,2.685,17.5569983333334,0.978303333333333,2.48887333333333,0.254583333333333,-0.671079015551072,0.860768750788231,0.466965266830517,0.0520833333333333,-0.507831490687751,1.10670295391033,0.571679984575184,0.130833333333333,-0.917565187816811,0.682984150882061,0.322105659516127,0.1325,-1.37442526255735,0.304384820067908,0.186309389965413,0.00993055504,-3.13425019133217,-2.98834184332382,0.04386623625,0.0342459907557812,0.0280699531158617,0.03422867875,0.175,-1.75070545105173,-1.60531498748587,0.259507767627038,0.205624818659212,0.118991597261453,0.150813523867989,0.0479166666666667,-2.85228163932395,0.07183697,0.03280436,0.181666666666667,-1.73300114077134,0.16683937419745,0.143543567161132,0.02125,-1.75926883051886,0.236644268546768,0.12191967854625,0.001805556,-3.24454882614042,0.02887521,0.0258046,0.10763889,-3.52192375576581,-3.54801550220705,0.024221495,0.0248201439526662,0.0153896067912917,0.01479389,0.01791667,-3.80564691814496,0.01713166,0.01166815,0.05263889,-3.68218875426331,0.01697182,0.01492181
"2022-09-07",21.4990375,10.6218205,20.73324,2.9875,20.2817361111111,163.594027777778,11.8,11.685,18.2986256666667,0.990989666666667,2.5890675,0.1,-0.686854383175137,0.85000280388775,0.452223559097574,0.0345833333333333,-0.542251299551598,1.04762759066218,0.574218539608494,0.102916666666667,-0.912962598649002,0.679678190289476,0.318881311854466,0.13,-1.41796749472292,0.284402255492023,0.181024942217874,0.012361111,-3.15975060884519,-3.12499884987771,0.0364482683333333,0.0330482202930659,0.0268729068213708,0.0288402783333333,0.154166666666666,-1.74201397835307,-1.67252796594588,0.253730759899635,0.206189788860242,0.121256028465396,0.126032725321277,0.0333333333333333,-3.01936629039461,0.05667603,0.02121342,0.246666666666667,-1.71631998341854,0.169322374583244,0.146426965060285,0.0183333333333333,-1.77647784121412,0.219716512654712,0.123660863102435,0.0009027778,-3.26682754096136,0.02706073,0.02517556,0.09986111,-3.50680440411607,-3.53633745352351,0.02471286,0.0254763944206819,0.0154847038370212,0.014894865,0.01423611,-3.81113279965475,0.01701132,0.01161415,0.05090278,-3.68662596270795,0.01696002,0.01484115
"2022-09-08",21.3331025,10.87532625,19.84908375,3.2625,18.5569122807018,188.16498245614,12.6,7.05347368421053,17.935789,0.980807966666667,2.42470625,0.0833333333333333,-0.621165528424146,0.895805898663572,0.48402575943145,0.0254166666666667,-0.613226195058404,0.957254053121436,0.478841938263481,0.0945833333333333,-0.884953718711383,0.704402242996644,0.336084701450754,0.11875,-1.47199467686249,0.265111917365527,0.171163451084003,0.00875000044,-3.14335034695804,-2.92220324720202,0.04959495625,0.0352818018204215,0.027839250578948,0.0403810975,0.157083333333333,-1.73100769345111,-1.67705611148627,0.262103911656188,0.207756698684156,0.123067149645628,0.131330252112184,0.0241666666666667,-2.87106594783561,0.06035717,0.03705026,0.176666666666667,-1.67045327780602,0.178725021974645,0.153574198503044,0.0195833333333333,-1.75378660041812,0.233491207111662,0.12790821517308,0.0002083333,-3.21236520505205,0.02960821,0.02736341,0.08618056,-3.49805445437155,-3.5098601400842,0.025449635,0.0257508952522205,0.0156151193468005,0.015326795,0.01076389,-3.81327583975997,0.0169982,0.01157723,0.04784722,-3.68764828351073,0.01686859,0.01486995
"2022-09-09",21.16255375,10.858929125,19.95118125,3.325,17.5304166666667,164.302152777778,11.6,1.16833333333333,19.196754,1.20335283333333,2.37266208333333,0.0970833333333333,-0.556022126015969,0.961895925724985,0.519389789369903,0.0245833333333333,-0.519250306554574,1.09777998830552,0.571599033718872,0.0791666666666667,-0.919998839077927,0.690978409207174,0.32064024825358,0.114583333333333,-1.44987464066556,0.269756037825193,0.176706988378988,0.0098611104,-3.20213472803604,-3.06253753413987,0.041126775,0.0320585107871258,0.026216138711915,0.0328451775,0.1425,-1.71839928791748,-1.59626507925236,0.276487203887629,0.214546984816822,0.127142109328717,0.168429623352384,0.0275,-3.1922401711101,0.0406495,0.02705835,0.16875,-1.63390281072231,0.184953572914898,0.159957219615409,0.0208333333333333,-1.76712995997299,0.239949127562731,0.120402279869073,0.0004861111,-3.25423385601986,0.02934882,0.02512763,0.102916669,-3.48991882004958,-3.50806091044603,0.02548235,0.0259029491913322,0.0158897440160831,0.015393115,0.01055556,-3.80759230052123,0.01717891,0.01160457,0.04479167,-3.68383017666491,0.01695834,0.01491243
"2022-09-10",20.85793125,10.70083625,19.68147875,3.0875,16.6680555555556,112.590833333333,11.7,1.12833333333333,21.4440626666667,1.20462296666667,2.68392916666667,0.09875,-0.552538866223682,0.963677436560413,0.518835942882905,0.0220833333333333,-0.564740313646888,1.06242074518252,0.517593591274647,0.0758333333333333,-0.864659025351451,0.712595792895023,0.346871331680661,0.0991666666666667,-1.47124227787605,0.261830034875991,0.17359588194523,0.01034722144,-3.06471973212288,-2.99169744693555,0.0484498657142857,0.0395222997718231,0.0288999290981795,0.0328371885714286,0.107083333333333,-1.70770390914114,-1.51561362509179,0.308339470750564,0.21921164450677,0.131114508118837,0.181553157622019,0.0433333333333333,-2.72624544637506,0.08229219,0.0347027,0.120833333333333,-1.62585962908285,0.185575270289527,0.161855526326422,0.01625,-1.75715627872682,0.232512312995357,0.122922159800064,0.0006944444,-3.30220966358353,0.03025153,0.02156199,0.084513892,-3.46711071051167,-3.48673790275058,0.026130355,0.0266374035089296,0.0162001133527676,0.01569547,0.008125,-3.81665982054618,0.01693528,0.01153789,0.04340278,-3.66039514170292,0.01740471,0.01521877
"2022-09-11",20.8699475,10.801859125,19.90354375,3.375,17.2495833333333,232.670833333333,6.6,0.0633333333333333,21.0497493333333,1.2206627,2.36181125,0.184583333333333,-0.560410272640617,0.944371309247716,0.526584819218753,0.0245833333333333,-0.489444060322767,1.13988356337632,0.578939478581878,0.0641666666666667,-0.901074392231048,0.693901029847744,0.331283252713879,0.105,-1.42430720189222,0.281267255312912,0.183358062957709,0.00708333394,-3.18717499429146,-3.06754758962331,0.04073672125,0.032434747474117,0.0263930928898818,0.0328378775,0.137083333333333,-1.71632261938287,-1.63815529347842,0.269355161230096,0.217365650143177,0.123113344034964,0.129512980971303,0.05,-2.52645318171057,0.09055139,0.03165237,0.135,-1.57645107141364,0.197625609539973,0.169751288396966,0.0316666666666667,-1.71556142933328,0.255486732870503,0.128918329391076,0.0004861111,-3.21805436708264,0.02791885,0.02580029,0.082083337,-3.45324831182607,-3.47024073218028,0.02687542,0.0273406179710922,0.0162300563211262,0.015830885,0.009305556,-3.81078910584531,0.0172983,0.01143098,0.04430556,-3.672124919668,0.01716137,0.01500863
